_id,Facility Type,Facility Number,Facility Name,Licensee,Facility Administrator,Facility Telephone Number,Facility Address,Facility City,Facility State,Facility Zip,County Name,Regional Office,Facility Capacity,Facility Status,License First Date,Closed Date,Last Visit Date,Inspection Visits,Complaint Visits,Other Visits,Total Visits,Citation Numbers,POC Dates,All Visit Dates,Inspection Visit Dates,Inspect TypeA,Inspect TypeB,Other Visit Dates,Other TypeA,Other TypeB,Complaint Type A,Complaint Type B,Total Allegations,Inconclusive Allegations,Substantiated Allegations,Unsubstantiated Allegations,Unfounded Allegations,Latitude,Longitude
5edfda4348e5dd0bc85a87c2,RESIDENTIAL CARE ELDERLY,210102878,"NAZARETH HOUSE OF SAN RAFAEL"","" INC.","NAZARETH HOUSE OF SAN RAFAEL"","" INC.",ANNA MOLINA,(415) 479-8282,245 NOVA ALBION WAY,SAN RAFAEL,CA,94903,MARIN,21,146,LICENSED,11/18/1990,false,1/16/2020,3,2,8,13,"87303(e)(2)"","" 87303(e)(2)"","" 87303(a)"","" 1569.311","11/11/2019"","" 08/04/2018"","" 06/11/2019"","" 08/13/2018","01/16/2020"","" 11/10/2019"","" 05/28/2019"","" 03/28/2019"","" 03/01/2019"","" 02/01/2019"","" 11/27/2018"","" 08/08/2018"","" 08/07/2018"","" 08/03/2018"","" 03/27/2018"","" 10/20/2016"","" 09/26/2016","11/10/2019"","" 08/03/2018"","" 09/26/2016",false,false,"01/16/2020"","" 03/28/2019"","" 03/01/2019"","" 02/01/2019"","" 11/27/2018"","" 08/08/2018"","" 08/07/2018"","" 10/20/2016",2,true,false,true,3,false,true,2,false,38.002869,-122.551986
5edfda4348e5dd0bc85a87c3,RESIDENTIAL CARE ELDERLY,286803264,NAZARETH ROSE GARDEN OF NAPA,"NAZARETH ROSE GARDEN OF NAPA"","" INC","GOCO"","" MARISOL",(707) 252-7488,903 SARATOGA DRIVE,NAPA,CA,94559,NAPA,21,44,LICENSED,5/20/2011,false,3/17/2020,3,19,22,44,"87411(a)"","" 87468(a)(1)"","" 87608(a)(1)"","" 87705(j)"","" 87705(j)"","" 87303(e)(2)"","" 87411(a)"","" 87303(a)"","" 87463(c)"","" 87465(d)(1)","02/05/2020"","" 02/28/2018"","" 02/28/2018"","" 12/23/2015"","" 12/28/2016"","" 02/24/2016"","" 02/25/2020"","" 02/18/2020"","" 05/10/2019"","" 07/13/2018","02/11/2020"","" 02/11/2020"","" 02/04/2020"","" 02/04/2020"","" 02/04/2020"","" 02/04/2020"","" 01/14/2020"","" 08/29/2019"","" 07/15/2019"","" 07/15/2019"","" 07/09/2019"","" 04/26/2019"","" 04/24/2019"","" 04/24/2019"","" 04/24/2019"","" 04/24/2019"","" 01/29/2019"","" 12/27/2018"","" 09/10/2018"","" 08/22/2018"","" 07/12/2018"","" 07/03/2018"","" 06/21/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 02/27/2018"","" 12/18/2017"","" 10/20/2017"","" 10/20/2017"","" 10/06/2017"","" 08/21/2017"","" 08/04/2017"","" 06/01/2017"","" 04/28/2017"","" 04/11/2017"","" 04/11/2017"","" 12/27/2016"","" 11/29/2016"","" 05/05/2016"","" 02/23/2016"","" 02/04/2016"","" 12/22/2015"","" 09/01/2015","04/26/2019"","" 12/18/2017"","" 05/05/2016",false,false,"01/14/2020"","" 08/29/2019"","" 07/15/2019"","" 07/15/2019"","" 07/09/2019"","" 04/24/2019"","" 04/24/2019"","" 04/24/2019"","" 04/24/2019"","" 01/29/2019"","" 12/27/2018"","" 09/10/2018"","" 08/22/2018"","" 06/21/2018"","" 10/06/2017"","" 08/21/2017"","" 08/04/2017"","" 06/01/2017"","" 04/28/2017"","" 04/11/2017"","" 12/27/2016"","" 02/23/2016",2,2,4,2,28,false,9,8,11,38.290048,-122.271273
5edfda4348e5dd0bc85a87c4,RESIDENTIAL CARE ELDERLY,115002248,"NEIGHBORHOODS AT WESTHAVEN"","" THE",WESTHAVEN ORLAND DEVELOPMENT,"ELLIOTT"","" WADE",(530) 865-5299,1460 FAIRVIEW ST.,ORLAND,CA,95963,GLENN,25,32,LICENSED,5/27/2010,false,6/2/2019,3,2,false,5,false,false,"06/02/2019"","" 08/14/2018"","" 09/28/2017"","" 06/30/2017"","" 03/01/2017","06/02/2019"","" 08/14/2018"","" 06/30/2017",false,false,false,false,false,false,false,3,false,false,2,true,39.736881,-122.183182
5edfda4348e5dd0bc85a87c5,RESIDENTIAL CARE ELDERLY,247200745,NEW BETHANY,FRANCISCAN HOSPITALLER SISTERS OF THE I.C.,"FONSECA"","" JULIA",(209) 827-8933,1441 BERKELEY DRIVE,LOS BANOS,CA,93635,MERCED,24,76,LICENSED,2/18/1999,false,5/5/2020,4,11,11,26,"87468(a)(1)"","" 87468(a)(2)"","" 87468(a)(3)"","" 87411(a)"","" 87468(a)(1)"","" 87465(a)(5)"","" 15630(b)(1)"","" 87705(j)"","" 87705(a)(2)"","" 87355(e)(2)"","" 87411(c)(1)"","" 87555(a)"","" 87411(d)(3)"","" 87705(c)(5)"","" 87465(a)"","" H&S1569.696"","" H&S1569.625"","" 87412(a)(13)"","" 87411(c) "","" 87411(c)(1)"","" 87411(f)"","" 87211(a)(1)(D)"","" 87705(c)(5)"","" 87411(c)(1)","09/27/2018"","" 04/14/2016"","" 04/14/2016"","" 04/14/2016"","" 04/14/2016"","" 10/05/2018"","" 09/27/2018"","" 02/22/2018"","" 05/19/2017"","" 02/14/2017"","" 01/03/2020"","" 01/18/2019"","" 03/11/2016"","" 04/11/2017"","" 04/11/2017"","" 04/11/2017"","" 04/11/2017"","" 06/17/2016"","" 06/17/2016"","" 06/17/2016"","" 10/31/2018"","" 02/22/2018"","" 03/18/2016"","" 03/18/2016","03/13/2020"","" 02/07/2020"","" 12/13/2019"","" 11/26/2019"","" 08/15/2019"","" 04/18/2019"","" 03/07/2019"","" 01/04/2019"","" 12/18/2018"","" 12/18/2018"","" 10/04/2018"","" 09/26/2018"","" 09/26/2018"","" 09/26/2018"","" 02/21/2018"","" 01/18/2018"","" 05/18/2017"","" 03/10/2017"","" 03/10/2017"","" 02/13/2017"","" 12/29/2016"","" 06/22/2016"","" 05/17/2016"","" 04/13/2016"","" 03/07/2016"","" 03/07/2016","02/07/2020"","" 03/07/2019"","" 03/10/2017"","" 05/17/2016",false,7,"01/04/2019"","" 10/04/2018"","" 09/26/2018"","" 02/21/2018"","" 01/18/2018"","" 05/18/2017"","" 03/10/2017"","" 02/13/2017"","" 12/29/2016"","" 06/22/2016"","" 03/07/2016",5,4,5,3,15,false,9,5,true,37.046777,-120.834577
5edfda4348e5dd0bc85a87c6,RESIDENTIAL CARE ELDERLY,306000502,"NEW HORIZON LODGE"","" INC.","NEW HORIZON LODGE"","" INC.",GLEN E GOLDSMITH,(714) 821-5781,8541 CERRITOS AVENUE,STANTON,CA,90680,ORANGE,22,120,LICENSED,12/18/1996,false,5/5/2020,3,16,19,38,"87303(a)"","" 87411(a)"","" 87465(a)"","" 1569.269(a)(22)"","" 87303(e)(2)"","" 87303(a)"","" 87468(a)"","" 87465(c)(2)"","" 87465(h)(6)(A-F)"","" 87217(b) "","" 87303(a) "","" 87303 (e)(6)"","" 87463(c)"","" 87468(a)(3) "","" 87224(f)"","" 87211(a)(1)(B)","11/15/2018"","" 11/03/2017"","" 11/03/2017"","" 09/19/2015"","" 04/15/2016"","" 10/27/2017"","" 08/19/2015"","" 10/01/2018"","" 11/03/2017"","" 11/23/2016"","" 07/25/2016"","" 07/25/2016"","" 11/17/2017"","" 06/22/2016"","" 05/09/2016"","" 08/21/2015","04/13/2020"","" 01/15/2020"","" 01/13/2020"","" 09/23/2019"","" 09/23/2019"","" 09/04/2019"","" 05/31/2019"","" 05/31/2019"","" 04/03/2019"","" 03/12/2019"","" 11/15/2018"","" 09/24/2018"","" 07/31/2018"","" 11/03/2017"","" 11/03/2017"","" 11/03/2017"","" 11/03/2017"","" 10/27/2017"","" 11/10/2016"","" 11/10/2016"","" 11/10/2016"","" 10/20/2016"","" 08/08/2016"","" 07/13/2016"","" 07/13/2016"","" 06/21/2016"","" 05/04/2016"","" 04/27/2016"","" 04/14/2016"","" 03/21/2016"","" 02/16/2016"","" 10/19/2015"","" 10/19/2015"","" 10/06/2015"","" 10/06/2015"","" 08/18/2015"","" 08/18/2015"","" 06/18/2015","09/04/2019"","" 07/31/2018"","" 04/14/2016",true,false,"01/15/2020"","" 01/13/2020"","" 09/23/2019"","" 05/31/2019"","" 04/03/2019"","" 03/12/2019"","" 11/03/2017"","" 11/03/2017"","" 10/27/2017"","" 08/08/2016"","" 06/21/2016"","" 05/04/2016"","" 04/27/2016"","" 03/21/2016"","" 02/16/2016"","" 10/19/2015"","" 10/06/2015"","" 08/18/2015"","" 06/18/2015",2,4,4,5,26,true,12,3,10,33.810762,-117.983711
5edfda4348e5dd0bc85a87c7,RESIDENTIAL CARE ELDERLY,97002991,NEW WEST HAVEN II,"CAMEO RCFE"","" INC.",JOEL MATKOVICH,(530) 677-2979,2551 CAMEO LANE,CAMERON PARK,CA,95682,EL DORADO,27,67,LICENSED,4/7/2005,false,5/8/2020,5,7,15,27,"87466"","" 87464(f)(1)"","" 87555(b)(26)"","" 87465(h)(b)"","" 87203"","" 87309(a)(1)"","" 87777"","" 87309(a)(1)"","" 87465(h)(2)"","" 87203"","" 87355"","" 87211(a)(1)(D)"","" 87303(a)"","" 87303(a)"","" 87413"","" 87468(a)(1)"","" 877413(a)(1)"","" 87411(c)(1)"","" 87465(c)(2)"","" 87608(a)(1-5)"","" 87463(C)"","" 87307(a) (3)"","" 87705(c)(5)"","" 87211(a)(1)(B)"","" 87632(d)(2)"","" 87705(c)(5)"","" 87766(a)"","" 87405"","" 87463(C)","05/31/2019"","" 05/31/2019"","" 03/29/2018"","" 03/29/2018"","" 03/29/2018"","" 03/29/2018"","" 03/29/2018"","" 05/24/2017"","" 05/24/2017"","" 07/25/2019"","" 09/06/2017"","" 06/13/2019"","" 05/31/2019"","" 11/12/2018"","" 11/12/2018"","" 09/08/2017"","" 09/15/2017"","" 04/13/2018"","" 04/27/2018"","" 04/06/2018"","" 04/20/2018"","" 05/24/2017"","" 06/08/2017"","" 10/30/2019"","" 10/30/2019"","" 06/27/2019"","" 08/24/2018"","" 04/06/2018"","" 08/04/2017","02/18/2020"","" 01/31/2020"","" 10/23/2019"","" 10/07/2019"","" 08/16/2019"","" 07/24/2019"","" 05/30/2019"","" 05/30/2019"","" 05/30/2019"","" 05/16/2019"","" 05/16/2019"","" 04/04/2019"","" 01/04/2019"","" 10/10/2018"","" 08/16/2018"","" 08/01/2018"","" 04/18/2018"","" 04/03/2018"","" 03/28/2018"","" 09/05/2017"","" 09/05/2017"","" 07/21/2017"","" 05/25/2017"","" 05/23/2017"","" 03/10/2016"","" 08/25/2015"","" 08/11/2015","04/04/2019"","" 03/28/2018"","" 05/23/2017"","" 03/10/2016"","" 08/11/2015",7,6,"02/18/2020"","" 01/31/2020"","" 10/23/2019"","" 10/07/2019"","" 07/24/2019"","" 05/30/2019"","" 01/04/2019"","" 08/16/2018"","" 08/01/2018"","" 04/18/2018"","" 04/03/2018"","" 09/05/2017"","" 07/21/2017"","" 05/25/2017"","" 08/25/2015",2,6,2,6,14,false,9,5,false,38.658462,-121.000061
5edfda4348e5dd0bc85a87c8,RESIDENTIAL CARE ELDERLY,306005154,NEWPORT BEACH MEMORY CARE,CORTKREE HOLDINGS LLC,"RAJKUMAR"","" CARIE",(949) 220-9700,1000 HALYARD,NEWPORT BEACH,CA,92663,ORANGE,22,42,LICENSED,4/8/2016,false,11/8/2019,3,9,17,29,"87468.2(a)(4)	"","" 87303(a)"","" 87303(a)or(f)(3)"","" 87608(a)"","" 87705(b)(2)"","" 87106"","" 87705(k)(8)"","" 87411(c)(1)"","" 87303(i)(1)(B)"","" 87303(f)(3)"","" 87506(a)"","" 87608(a)(3)"","" 87705(c)(5) "","" 87705(c)(5)"","" 1569.625(b)(2)"","" 87211","01/16/2019"","" 10/26/2017"","" 10/26/2017"","" 10/26/2017"","" 10/26/2017"","" 04/07/2016"","" 04/09/2019"","" 04/09/2019"","" 04/09/2019"","" 10/16/2017"","" 09/27/2018"","" 09/27/2018"","" 07/14/2017"","" 04/15/2019"","" 04/15/2019"","" 02/28/2019","11/08/2019"","" 08/06/2019"","" 08/06/2019"","" 06/19/2019"","" 05/01/2019"","" 04/15/2019"","" 04/08/2019"","" 01/30/2019"","" 01/16/2019"","" 01/16/2019"","" 10/04/2018"","" 09/20/2018"","" 12/11/2017"","" 12/11/2017"","" 12/08/2017"","" 11/06/2017"","" 11/06/2017"","" 10/25/2017"","" 10/25/2017"","" 10/25/2017"","" 07/20/2017"","" 06/15/2017"","" 06/15/2017"","" 11/30/2016"","" 04/07/2016"","" 04/06/2016"","" 12/16/2015"","" 12/16/2015"","" 12/14/2015","04/08/2019"","" 09/20/2018"","" 06/15/2017",false,3,"06/19/2019"","" 05/01/2019"","" 04/15/2019"","" 01/30/2019"","" 10/04/2018"","" 12/11/2017"","" 12/08/2017"","" 11/06/2017"","" 11/06/2017"","" 10/25/2017"","" 07/20/2017"","" 06/15/2017"","" 11/30/2016"","" 04/07/2016"","" 12/16/2015"","" 12/16/2015"","" 12/14/2015",4,3,6,false,21,false,9,8,4,33.62771,-117.934233
5edfda4348e5dd0bc85a87c9,RESIDENTIAL CARE ELDERLY,306005387,NEWPORT TERRACE SENIOR LIVING,"ASLO GP"","" NEWPORT BEACH OPCO; ATRIA MANAGEMENT CO",GEORGE GONZALEZ,(949) 642-5861,4000 HILARIA WAY,NEWPORT BEACH,CA,92663,ORANGE,22,90,LICENSED,11/13/2018,false,5/18/2020,true,true,3,5,false,false,"05/18/2020"","" 11/25/2019"","" 02/20/2019"","" 02/20/2019"","" 11/02/2018",11/25/2019,false,false,"02/20/2019"","" 02/20/2019"","" 11/02/2018",false,false,false,false,true,false,false,true,false,33.62716,-117.928362
5edfda4348e5dd0bc85a87ca,RESIDENTIAL CARE ELDERLY,197607606,NIKKEI SENIOR GARDENS,NIKKEI SENIOR GARDENS; CADENCE SL NIKKEI LLC,"MOTOYASU"","" MICHAEL",(818) 899-1000,9221 ARLETA AVE,ARLETA,CA,91331,LOS ANGELES,31,106,LICENSED,1/16/2009,false,2/14/2020,3,false,4,7,"87705(f)(2)"","" 87555(b)(26)"","" 87555(b)(25) "","" 87465(a)(5)"","" 87705(f)(1)"","" 87465(h)(6)"","" 87465(a)(5)"","" 87411(c)(1)","06/02/2017"","" 06/02/2017"","" 06/02/2017"","" 03/06/2019"","" 01/10/2019"","" 06/21/2017"","" 06/21/2017"","" 01/24/2019","02/14/2020"","" 01/16/2020"","" 03/06/2019"","" 01/10/2019"","" 06/20/2017"","" 06/01/2017"","" 06/01/2017","01/16/2020"","" 01/10/2019"","" 06/01/2017",3,false,"02/14/2020"","" 03/06/2019"","" 06/20/2017"","" 06/01/2017",4,true,false,false,false,false,false,false,false,34.237458,-118.421484
5edfda4348e5dd0bc85a87cb,RESIDENTIAL CARE ELDERLY,435202271,NOOR ACTIVE LIVING,KAHRIZAK FOUNDATION INC DBA NOOR ACTIVE LIVING CTR,NAZILA SAFARI,(408) 380-4036,1818 SCOTT BLVD.,SANTA CLARA,CA,95050,SANTA CLARA,26,32,LICENSED,1/26/2012,false,1/28/2020,3,false,2,5,false,false,"01/28/2020"","" 01/24/2020"","" 11/16/2018"","" 12/05/2017"","" 03/16/2016","01/24/2020"","" 11/16/2018"","" 12/05/2017",false,false,"01/28/2020"","" 03/16/2016",false,false,false,false,false,false,false,false,false,37.356199,-121.960212
5edfda4348e5dd0bc85a87cc,RESIDENTIAL CARE ELDERLY,197603823,NORTH LAKE VILLAS INC.,"NORTH LAKE VILLAS"","" INC.",NOURIT BRAUN,(626) 398-8668,2851 N. LAKE AVE,ALTADENA,CA,91001,LOS ANGELES,31,30,LICENSED,8/30/2002,false,6/5/2020,3,6,6,15,"87464(d)"","" 87615(a)"","" 87464(d)"","" 87307(d)"","" 87309(a)"","" 87608(a)(5B)"","" 87608(a)(1)(2)"","" 87468.1(a)(6)"","" 87411(g)(1)"","" 87608(a)(5)(A)"","" 87608(a)(5)(B)"","" 87705(j)"","" 87468.2(a)(1)"","" 87468.1(a)(3)"","" 1569.683(a)(3)"","" 87458(b)(1)"","" 87555(b)(9)"","" 87458(b)(5)"","" 87219(e)(16)"","" 87211(a)(1D)","01/14/2019"","" 01/14/2019"","" 02/21/2020"","" 07/23/2019"","" 07/21/2019"","" 07/22/2019"","" 07/23/2019"","" 01/14/2019"","" 01/12/2019"","" 01/14/2019"","" 01/14/2019"","" 01/14/2019"","" 04/29/2019"","" 05/03/2019"","" 02/05/2016"","" 08/30/2017"","" 08/11/2017"","" 08/30/2017"","" 02/14/2020"","" 05/03/2019","02/19/2020"","" 02/05/2020"","" 09/25/2019"","" 07/21/2019"","" 04/29/2019"","" 04/29/2019"","" 04/29/2019"","" 01/12/2019"","" 01/12/2019"","" 01/12/2019"","" 09/17/2018"","" 08/09/2017"","" 02/08/2017"","" 02/04/2016"","" 02/04/2016","07/21/2019"","" 01/12/2019"","" 08/09/2017",false,3,"02/19/2020"","" 02/05/2020"","" 09/25/2019"","" 04/29/2019"","" 09/17/2018"","" 02/08/2017",10,2,2,3,8,true,4,3,false,34.194812,-118.131333
5edfda4348e5dd0bc85a87cd,RESIDENTIAL CARE ELDERLY,197609837,"NURTUR"","" INC.","NURTUR"","" INC.","ESPINAL"","" ALMA",(818) 352-4270,7634 WYNGATE ST,TUJUNGA,CA,91042,LOS ANGELES,31,57,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,34.257347,-118.299093
5edfda4348e5dd0bc85a87ce,RESIDENTIAL CARE ELDERLY,486803810,N. BAY RTRMT COM-HAPPY LVNG BY COGIR/COGIR N. BAY,WELLTOWER COGIR TENANT LLC; COGIR MNGT USA INC,"DELDOSSO"","" MELISA",(707) 244-1591,2261 TUOLUMNE ST,VALLEJO,CA,94589,SOLANO,21,83,LICENSED,2/1/2019,false,2/25/2020,true,2,3,6,false,false,"02/25/2020"","" 01/14/2020"","" 05/07/2019"","" 03/19/2019"","" 01/29/2019"","" 01/28/2019",2/25/2020,false,false,"05/07/2019"","" 01/29/2019"","" 01/28/2019",false,false,false,false,5,false,true,false,4,38.131539,-122.241757
5edfda4348e5dd0bc85a87cf,RESIDENTIAL CARE ELDERLY,425802118,OAK COTTAGE OF SANTA BARBARA MEMORY CARE,OAK COTTAGE OPERATOR NT HCI LLC; INTEGRAL SL MGMT,ANDREA KATZ,(805) 324-4391,1820 DE LA VINA STREET,SANTA BARBARA,CA,93101,SANTA BARBARA,29,50,LICENSED,4/10/2018,false,2/24/2020,true,3,4,8,false,false,"02/24/2020"","" 05/09/2019"","" 04/14/2019"","" 10/18/2018"","" 10/04/2018"","" 06/05/2018"","" 03/29/2018"","" 10/24/2017",4/14/2019,false,false,"02/24/2020"","" 10/18/2018"","" 03/29/2018"","" 10/24/2017",false,false,false,false,3,false,false,3,false,34.427816,-119.714707
5edfda4348e5dd0bc85a87d0,RESIDENTIAL CARE ELDERLY,37002697,OAK MANOR SENIOR RETIREMENT HOME,"AMADOR RESIDENTIAL PARTNERS"","" INC. DBA OAK MANOR SR","MCVICKER"","" SHARON",(209) 223-3273,223 NEW YORK RANCH ROAD,JACKSON,CA,95642,AMADOR,27,70,LICENSED,5/7/2008,false,3/10/2020,4,9,7,20,"77312"","" 87468(a)(1)"","" 87705(f)(2)"","" 87207"","" 87303(a)"","" 87555(b)(9)","02/19/2018"","" 07/22/2016"","" 06/03/2019"","" 08/14/2015"","" 11/19/2019"","" 03/31/2017","03/10/2020"","" 11/18/2019"","" 05/01/2019"","" 05/08/2018"","" 04/12/2018"","" 02/14/2018"","" 02/14/2018"","" 02/14/2018"","" 11/15/2017"","" 03/22/2017"","" 02/14/2017"","" 08/02/2016"","" 07/20/2016"","" 06/27/2016"","" 06/27/2016"","" 06/27/2016"","" 05/31/2016"","" 08/13/2015"","" 07/28/2015"","" 07/28/2015","03/10/2020"","" 05/01/2019"","" 06/27/2016"","" 05/31/2016",false,true,"05/08/2018"","" 04/12/2018"","" 03/22/2017"","" 02/14/2017"","" 08/13/2015"","" 07/28/2015"","" 07/28/2015",2,false,2,true,15,false,3,true,11,38.354648,-120.769709
5edfda4348e5dd0bc85a87d1,RESIDENTIAL CARE ELDERLY,405850039,OAK PARK MANOR,OAK PARK MANOR,"MEFFERT"","" ASTRID",(805) 540-1503,1073 OLD OAK PARK ROAD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,29,32,LICENSED,8/6/2019,false,7/18/2019,false,false,true,true,false,false,7/18/2019,false,false,false,7/18/2019,false,false,false,false,false,false,false,false,false,35.145991,-120.600601
5edfda4348e5dd0bc85a87d2,RESIDENTIAL CARE ELDERLY,198602583,"OAK PARK MANOR"","" LP",GT MADISON REALTY LLC; MADISON REALTY EQUITIES LLC,"JOHNSON"","" SABRINA",(909) 626-0117,501 S COLLEGE AVENUE,CLAREMONT,CA,91711,LOS ANGELES,28,68,LICENSED,4/2/2018,false,2/26/2020,true,6,9,16,"87303(e)(2)"","" 87705(j)"","" 87469(c)(1)"","" 87303(a)","01/08/2020"","" 07/19/2018"","" 01/24/2020"","" 10/21/2019","02/26/2020"","" 01/31/2020"","" 01/23/2020"","" 01/16/2020"","" 01/16/2020"","" 01/14/2020"","" 01/14/2020"","" 01/07/2020"","" 10/14/2019"","" 06/27/2019"","" 06/14/2019"","" 04/25/2019"","" 04/23/2019"","" 07/26/2018"","" 07/19/2018"","" 01/05/2018",4/23/2019,false,false,"02/26/2020"","" 01/23/2020"","" 01/14/2020"","" 01/14/2020"","" 01/07/2020"","" 06/14/2019"","" 04/25/2019"","" 07/19/2018"","" 01/05/2018",2,false,false,2,15,false,2,13,false,34.086609,-117.715381
5edfda4348e5dd0bc85a87d3,RESIDENTIAL CARE ELDERLY,557005530,OAK TERRACE MEMORY CARE,"MR CA GP"","" OAK TERRACE OPS; MILESTONE RETIREMENT CO",JACOB PRIMEAU,(209) 533-4822,20420 RAFFERTY CT,SOULSBYVILLE,CA,95372,TUOLUMNE,27,42,LICENSED,3/3/2015,false,4/15/2020,5,46,18,69,"87464(d)"","" 84711(a)"","" 87465(a)(5)"","" 87705(c)(4)"","" 87465(c)(2)"","" 87705(c)(4)"","" 87705(c)(4)"","" 87411(a)"","" 87468(a)(2)"","" 87405(a)"","" 87303(a)"","" 87464(d)"","" 87705(c)(4)"","" 87465(A-F)"","" 87465(h)(6)"","" 87468(a)(1)"","" 87705(c)(4)"","" 87705(c)(4)"","" 87705(c)(4)"","" 87465(c)(2)"","" 87355(1)(A)"","" 87705(f)(2)"","" 87705(I)(3)"","" 87705(f)(2)"","" 87224(b)(3)"","" 87411(a)"","" 87303(a)"","" 87705(f)(1)"","" 87411(a)"","" 87219(a)(1)"","" 87468(a)(1)"","" 87211(a)(1)(D)"","" 87468(a)(1)"","" 87468(a)(2)"","" 87464(f)(3)"","" 87468(a)(2)"","" 87468(a)(2)"","" 87463(a)"","" 87412(a)"","" 87705(c)(5)(A) "","" 87412(a)"","" 87211(a)(1)(D)"","" 87405(d)(5)"","" 987555(b)(29)"","" 87555(b)(9)","10/07/2019"","" 11/20/2017"","" 12/07/2016"","" 11/04/2016"","" 11/04/2016"","" 11/04/2016"","" 11/04/2016"","" 09/26/2016"","" 09/26/2016"","" 08/05/2016"","" 08/05/2016"","" 06/02/2016"","" 05/25/2016"","" 05/24/2016"","" 05/12/2016"","" 05/12/2016"","" 11/16/2015"","" 10/27/2015"","" 11/04/2016"","" 01/25/2017"","" 08/04/2016"","" 11/16/2015"","" 09/16/2015"","" 09/16/2015"","" 06/07/2019"","" 12/07/2018"","" 06/18/2018"","" 06/18/2018"","" 06/18/2018"","" 11/09/2016"","" 10/19/2016"","" 06/17/2016"","" 06/09/2016"","" 06/09/2016"","" 05/27/2016"","" 05/20/2016"","" 05/20/2016"","" 11/19/2015"","" 11/16/2016"","" 11/16/2016"","" 08/11/2016"","" 06/09/2016"","" 05/20/2016"","" 11/19/2015"","" 11/19/2015","04/15/2020"","" 02/28/2020"","" 09/13/2019"","" 05/07/2019"","" 05/07/2019"","" 05/07/2019"","" 04/04/2019"","" 03/14/2019"","" 12/27/2018"","" 11/06/2018"","" 05/16/2018"","" 05/16/2018"","" 02/23/2018"","" 02/23/2018"","" 12/08/2017"","" 12/08/2017"","" 11/17/2017"","" 11/17/2017"","" 11/17/2017"","" 10/27/2017"","" 07/21/2017"","" 02/22/2017"","" 02/22/2017"","" 02/06/2017"","" 01/23/2017"","" 01/23/2017"","" 12/19/2016"","" 12/19/2016"","" 12/19/2016"","" 12/19/2016"","" 12/12/2016"","" 11/07/2016"","" 11/07/2016"","" 11/07/2016"","" 11/02/2016"","" 11/02/2016"","" 11/02/2016"","" 11/02/2016"","" 11/02/2016"","" 11/02/2016"","" 09/23/2016"","" 09/23/2016"","" 09/23/2016"","" 09/19/2016"","" 08/31/2016"","" 08/17/2016"","" 08/04/2016"","" 08/04/2016"","" 08/04/2016"","" 06/13/2016"","" 06/13/2016"","" 06/02/2016"","" 06/01/2016"","" 06/01/2016"","" 05/24/2016"","" 05/24/2016"","" 05/11/2016"","" 05/11/2016"","" 05/11/2016"","" 05/11/2016"","" 03/30/2016"","" 03/03/2016"","" 11/12/2015"","" 11/12/2015"","" 10/22/2015"","" 10/22/2015"","" 09/15/2015"","" 09/15/2015"","" 07/27/2015","02/28/2020"","" 03/14/2019"","" 02/23/2018"","" 10/27/2017"","" 11/02/2016",true,2,"04/15/2020"","" 05/07/2019"","" 12/27/2018"","" 07/21/2017"","" 01/23/2017"","" 12/19/2016"","" 12/12/2016"","" 08/31/2016"","" 08/17/2016"","" 08/04/2016"","" 06/13/2016"","" 06/13/2016"","" 06/01/2016"","" 05/11/2016"","" 03/30/2016"","" 11/12/2015"","" 09/15/2015"","" 07/27/2015",5,5,18,14,89,10,41,8,30,37.99352,-120.271651
5edfda4348e5dd0bc85a87d4,RESIDENTIAL CARE ELDERLY,15601507,OAKCREEK,ECHO SENIOR LIVING LLC,"ESTIGOY"","" JULIE",(510) 889-7515,6127 E. CASTRO VALLEY BLVD.,CASTRO VALLEY,CA,94552,ALAMEDA,15,38,LICENSED,1/19/2013,false,1/31/2020,3,8,3,14,"87224"","" 80072(a)(3)"","" 87303(a)"","" 87467(a)"","" 87467(a)(1)"","" 1569.33(i)(2)"","" 87625(b)(2)(3)(5)"","" 87307(a)","01/14/2017"","" 07/13/2016"","" 04/12/2016"","" 09/18/2017"","" 09/18/2017"","" 09/18/2017"","" 02/23/2018"","" 04/15/2016","01/31/2020"","" 10/24/2018"","" 10/01/2018"","" 04/19/2018"","" 03/21/2018"","" 02/16/2018"","" 02/16/2018"","" 02/16/2018"","" 09/11/2017"","" 01/13/2017"","" 07/13/2016"","" 07/13/2016"","" 07/13/2016"","" 04/11/2016","01/31/2020"","" 10/24/2018"","" 09/11/2017",false,3,"03/21/2018"","" 02/16/2018"","" 04/11/2016",true,2,2,false,10,2,2,2,4,37.698744,-122.031461
